time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-09-08T14:40:10.960Z,15.2989,-94.6873,41.07,5,mb,,120,1.447,1.43,us,us2000ai3i,2017-12-07T20:00:22.040Z,"103km S of San Francisco del Mar, Mexico",earthquake,6.3,7.8,0.044,163,reviewed,us,us
2017-09-08T14:25:03.660Z,15.8843,-94.221,82.67,5.1,mb,,150,1.379,1.4,us,us2000ai3c,2017-12-07T20:00:22.040Z,"41km WSW of Paredon, Mexico",earthquake,8,7.2,0.055,108,reviewed,us,us
2017-09-08T12:06:17.480Z,15.4208,-94.5701,56.7,5.2,mb,,75,1.521,0.95,us,us2000ai1k,2017-12-07T20:00:22.040Z,"90km S of San Francisco del Mar, Mexico",earthquake,6.6,5.9,0.029,400,reviewed,us,us
2017-09-08T11:25:54.560Z,15.7767,-94.8799,23.76,5,mb,,84,1.182,0.96,us,us2000ai0u,2017-12-07T20:00:22.040Z,"48km SSE of San Mateo del Mar, Mexico",earthquake,4.8,4.5,0.029,385,reviewed,us,us
2017-09-08T08:34:34.330Z,15.2148,-94.1725,50.77,5.3,mb,,130,1.853,1.17,us,us2000ahz5,2017-12-07T20:00:21.040Z,"96km SSW of Paredon, Mexico",earthquake,7.4,8.4,0.064,82,reviewed,us,us
2017-09-08T05:44:27.490Z,15.5485,-94.7049,30.31,5,mb,,128,1.369,0.62,us,us2000ahw5,2017-12-07T20:00:20.040Z,"76km S of San Francisco del Mar, Mexico",earthquake,2.6,7.1,0.067,71,reviewed,us,us
2017-09-08T05:34:28.120Z,14.9282,-94.1118,44.46,5.1,mb,,183,2.372,0.77,us,us2000arux,2017-12-07T20:00:20.040Z,"120km SSW of Tres Picos, Mexico",earthquake,5.5,12.9,0.098,34,reviewed,us,us
2017-09-08T05:33:37.820Z,15.2843,-94.4082,45.81,5.2,mb,,131,1.932,1.24,us,us2000ahvy,2017-12-07T20:00:20.040Z,"101km SW of Paredon, Mexico",earthquake,7.4,8.7,0.061,88,reviewed,us,us
2017-09-08T05:24:36.840Z,15.2029,-94.5946,49.18,5.2,mb,,133,1.563,1.27,us,us2000ahvs,2017-12-07T20:00:20.040Z,"114km S of San Francisco del Mar, Mexico",earthquake,7.8,9.1,0.052,121,reviewed,us,us
2017-09-08T05:17:43.090Z,15.5726,-94.5672,51.13,5.3,mb,,129,2.964,0.77,us,us2000ahvc,2017-12-07T20:00:20.040Z,"73km S of San Francisco del Mar, Mexico",earthquake,8.2,9.8,0.054,117,reviewed,us,us
2017-09-08T05:11:19.550Z,2.4289,128.5159,235.24,5,mb,,80,2.007,0.74,us,us2000arqv,2017-12-07T20:00:20.040Z,"95km NE of Tobelo, Indonesia",earthquake,7.8,8.3,0.094,36,reviewed,us,us
2017-09-08T05:01:33.100Z,15.1793,-94.2971,36.25,5.7,mb,,145,2.599,0.95,us,us2000ahv7,2017-12-07T20:00:20.040Z,"105km SSW of Paredon, Mexico",earthquake,8.7,10.7,0.108,31,reviewed,us,us
2017-09-08T04:49:19.180Z,15.0222,-93.8993,47.39,8.2,mww,,22,0.944,1.22,us,us2000ahv0,2018-09-25T05:07:35.948Z,"101km SSW of Tres Picos, Mexico",earthquake,6.2,3.7,0.058,29,reviewed,us,us
2017-09-07T17:36:15.020Z,-25.7528,-179.9352,480.25,5,mb,,73,3.908,0.82,us,us2000ahm8,2017-12-07T20:00:19.040Z,"South of the Fiji Islands",earthquake,8.1,5.6,0.054,109,reviewed,us,us
2017-09-07T17:26:49.320Z,27.7829,139.8041,451,6.1,mww,,20,2.223,1.15,us,us2000ahlq,2017-12-07T20:00:19.040Z,"250km WNW of Chichi-shima, Japan",earthquake,9.1,1.9,0.052,36,reviewed,us,us
2017-09-06T19:05:49.870Z,-15.4155,-173.6665,71.74,5.1,mb,,61,2.363,0.81,us,us2000ah3f,2017-12-07T20:00:17.040Z,"59km N of Hihifo, Tonga",earthquake,9.3,5.6,0.035,269,reviewed,us,us
2017-09-06T13:45:09.510Z,-57.6805,-25.2999,35,5,mb,,69,7.138,0.57,us,us2000agv3,2017-12-07T20:00:17.040Z,"158km SE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,10.5,2,0.1,32,reviewed,us,us
2017-09-06T00:10:55.750Z,10.2437,93.1611,83.98,5,mww,,43,1.461,0.95,us,us2000agg9,2017-12-07T20:00:15.040Z,"163km SSE of Port Blair, India",earthquake,8.3,4.5,0.089,12,reviewed,us,us
2017-09-05T18:54:39.080Z,-6.665,130.2238,99.83,5,mb,,37,1.688,0.85,us,us2000ag8q,2017-12-07T20:00:14.040Z,"186km NW of Saumlaki, Indonesia",earthquake,6.5,6.8,0.063,80,reviewed,us,us
2017-09-05T02:50:01.300Z,-16.2437,167.9781,181.33,5.5,mww,,25,4.563,0.69,us,us2000aful,2017-12-07T20:00:12.040Z,"61km ESE of Lakatoro, Vanuatu",earthquake,8.2,4,0.062,25,reviewed,us,us
2017-09-04T21:55:19.000Z,-19.2621,-70.0097,61.06,5.2,mww,,53,0.711,1,us,us2000afnk,2017-12-07T20:00:11.040Z,"92km SSE of Arica, Chile",earthquake,5.1,2.1,0.071,19,reviewed,us,us
2017-09-04T21:53:16.200Z,-60.6819,-26.0782,10,5,mb,,105,8.511,0.71,us,us2000arng,2017-12-07T20:00:11.040Z,"185km S of Bristol Island, South Sandwich Islands",earthquake,8.7,1.8,0.163,12,reviewed,us,us
2017-09-04T19:43:15.140Z,1.1741,91.8862,10,5.1,mb,,49,5.689,0.82,us,us2000afm1,2017-12-07T20:00:11.040Z,"North Indian Ocean",earthquake,9.4,1.8,0.052,119,reviewed,us,us
2017-09-04T08:07:34.500Z,-57.7387,-25.6131,25,6.1,mww,,21,7.009,0.86,us,us2000afh9,2017-12-07T20:00:09.040Z,"150km SE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,8.2,1.7,0.066,22,reviewed,us,us
2017-09-04T06:18:14.570Z,-59.4089,-25.6693,35,5,mb,,61,7.841,0.97,us,us2000aff4,2017-12-07T20:00:09.040Z,"64km SE of Bristol Island, South Sandwich Islands",earthquake,10.9,1.9,0.066,72,reviewed,us,us
2017-09-04T04:43:28.800Z,21.6306,142.9883,309.39,5,mb,,46,5.49,0.81,us,us2000afe1,2017-12-07T20:00:09.040Z,"232km WNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,9.1,5.6,0.029,382,reviewed,us,us
2017-09-03T03:30:01.760Z,41.3324,129.0297,0,6.3,mb,,10,3.309,0.83,us,us2000aert,2017-12-07T20:00:05.040Z,"21km ENE of Sungjibaegam, North Korea",nuclear explosion,1.4,1.7,0.02,941,reviewed,us,us
2017-09-03T03:21:42.570Z,11.9775,-87.9271,8.23,5,mww,,145,1.115,1.05,us,us2000aerc,2017-12-07T20:00:05.040Z,"99km SW of Corinto, Nicaragua",earthquake,6.4,4.3,0.066,22,reviewed,us,us
2017-09-02T23:56:52.630Z,42.6474,-111.4492,9.52,5.3,mww,,29,0.282,0.6,us,us2000aekg,2018-04-04T03:44:50.114Z,"12km E of Soda Springs, Idaho",earthquake,2.1,3.1,0.038,68,reviewed,us,us
2017-09-02T23:00:01.800Z,14.0158,146.5948,11,5.5,mww,,21,1.73,0.79,us,us2000aek2,2017-11-28T18:33:58.040Z,"148km SE of JP Tinian Town pre-WW2, Northern Mariana Islands",earthquake,8.3,1.7,0.071,19,reviewed,us,us
2017-09-02T22:45:24.580Z,44.8196,153.144,10,5,mb,,93,7.554,0.58,us,us2000aek1,2017-11-28T18:33:58.040Z,"East of the Kuril Islands",earthquake,7.5,1.8,0.043,173,reviewed,us,us
2017-09-02T19:06:49.580Z,-7.0566,129.9558,81.22,5,mb,,57,1.618,0.68,us,us2000aeig,2017-11-28T18:33:57.040Z,"179km WNW of Saumlaki, Indonesia",earthquake,6.1,5.6,0.064,77,reviewed,us,us
2017-09-02T03:32:22.220Z,-6.0389,104.9644,75.14,5,mb,,34,2.604,1.18,us,us2000ae1c,2017-11-28T18:33:57.040Z,"52km SSW of Padangcermin, Indonesia",earthquake,7.5,4.3,0.06,91,reviewed,us,us
2017-09-01T21:07:41.640Z,58.0085,152.9369,13.72,5,mb,,48,1.934,0.81,us,us2000adzc,2017-11-28T18:33:56.040Z,"199km SSE of Ola, Russia",earthquake,5.7,3.7,0.029,386,reviewed,us,us
2017-09-01T11:07:37.020Z,57.058,-34.0711,10,5.5,mww,,21,7.14,0.96,us,us2000adtb,2017-11-28T18:33:56.040Z,"Reykjanes Ridge",earthquake,7.4,1.7,0.054,33,reviewed,us,us
2017-09-01T10:59:40.480Z,56.9317,-33.9796,10,5.2,mww,,34,7.26,0.7,us,us2000adt8,2017-11-28T18:33:56.040Z,"Reykjanes Ridge",earthquake,8,1.8,0.056,31,reviewed,us,us
2017-09-01T07:42:45.010Z,10.113,-85.5035,27.75,5.4,mww,,136,0.035,0.94,us,us2000ads0,2017-11-28T18:33:56.040Z,"6km SW of Nicoya, Costa Rica",earthquake,5,5,0.068,21,reviewed,us,us
2017-08-31T22:57:38.760Z,-0.2252,125.1781,40.82,5.3,mww,,28,2.402,0.89,us,us2000adpp,2017-11-28T18:33:55.040Z,"136km SE of Modayag, Indonesia",earthquake,6.1,4.3,0.071,19,reviewed,us,us
2017-08-31T17:46:02.862Z,58.4501,-153.6515,62.9,5.5,ml,,,,0.84,ak,ak16749110,2017-11-28T18:33:55.040Z,"98km NW of Kodiak Station, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-08-31T17:06:55.750Z,-1.159,99.6881,43.14,6.3,mww,,20,2,1.13,us,us2000adjh,2017-11-28T18:33:55.040Z,"71km NE of Muara Siberut, Indonesia",earthquake,6.5,3.3,0.056,31,reviewed,us,us
2017-08-31T05:48:32.240Z,13.7712,-91.5264,35,5,mb,,94,0.766,0.8,us,us2000addm,2017-11-28T18:33:54.040Z,"53km SSW of Nueva Concepcion, Guatemala",earthquake,6.5,2,0.026,488,reviewed,us,us
2017-08-31T01:30:27.560Z,27.902,56.9464,10,5.2,mb,,78,3.018,1.05,us,us2000add3,2017-11-28T18:33:54.040Z,"84km N of Minab, Iran",earthquake,6.5,1.7,0.053,116,reviewed,us,us
2017-08-30T22:09:02.830Z,28.4869,130.0231,24.18,5.2,mb,,48,2.261,0.76,us,us2000adb8,2017-11-28T18:33:54.040Z,"54km ENE of Naze, Japan",earthquake,6.1,4.4,0.045,163,reviewed,us,us
2017-08-30T14:20:05.390Z,39.8949,-29.6094,10,5.3,mww,,78,1.505,0.57,us,us2000ad51,2017-11-28T18:33:53.040Z,"138km ENE of Santa Cruz das Flores, Portugal",earthquake,8.2,1.9,0.051,37,reviewed,us,us
2017-08-30T14:19:14.680Z,40.0099,-29.4168,10,5,mb,,68,1.457,0.65,us,us2000ad50,2017-11-28T18:33:53.040Z,"158km ENE of Santa Cruz das Flores, Portugal",earthquake,8.7,1.8,0.065,75,reviewed,us,us
2017-08-30T08:07:02.620Z,13.0364,-101.7118,10,5.2,mb,,180,4.434,1.48,us,us2000ad3k,2017-11-28T18:33:53.040Z,"Off the coast of Guerrero, Mexico",earthquake,9.5,1.9,0.027,455,reviewed,us,us
2017-08-30T08:03:42.440Z,12.9924,145.6228,10,5.2,mb,,37,0.944,1.12,us,us2000ad3j,2017-11-28T18:33:53.040Z,"99km SE of Yigo Village, Guam",earthquake,8.2,1.8,0.042,189,reviewed,us,us
2017-08-29T22:08:33.740Z,19.2682,121.1591,27.59,5.4,mww,,22,3.532,0.65,us,us2000ad02,2017-11-28T18:33:52.040Z,"72km N of Namuac, Philippines",earthquake,6.9,3.1,0.059,28,reviewed,us,us
2017-08-29T16:47:28.250Z,-59.3706,-27.1963,35,5.3,mb,,51,8.878,0.83,us,us2000acvv,2017-11-28T18:33:52.040Z,"54km SW of Bristol Island, South Sandwich Islands",earthquake,7.1,1.9,0.071,67,reviewed,us,us
2017-08-29T07:00:12.820Z,52.0862,156.9832,141.69,5,mb,,117,1.113,0.77,us,us2000acrz,2017-11-28T18:33:52.040Z,"72km NNE of Ozernovskiy, Russia",earthquake,10,6.9,0.052,121,reviewed,us,us
2017-08-27T23:14:52.810Z,37.9475,47.1318,17.29,5.2,mwr,,44,2.669,0.86,us,us2000acc8,2017-11-28T18:33:50.040Z,"52km N of Hashtrud, Iran",earthquake,5.2,3.3,0.08,15,reviewed,us,us
2017-08-27T13:52:19.360Z,-1.4586,148.064,10,5.4,mww,,49,0.907,0.88,us,us2000ac8x,2017-11-28T18:33:49.040Z,"108km NE of Lorengau, Papua New Guinea",earthquake,6.3,1.8,0.068,21,reviewed,us,us
2017-08-27T04:17:51.000Z,-1.4525,148.08,8,6.3,mww,,13,0.923,0.83,us,us2000ac7a,2017-11-28T18:33:48.040Z,"109km NE of Lorengau, Papua New Guinea",earthquake,5.9,1.7,0.061,26,reviewed,us,us
2017-08-27T00:02:22.440Z,-10.326,111.1036,10,5.2,mww,,23,2.465,1.14,us,us2000ac5g,2017-11-28T18:33:48.040Z,"228km S of Ngulung Wetan, Indonesia",earthquake,6.4,1.7,0.071,19,reviewed,us,us
2017-08-26T21:50:59.260Z,-47.2669,160.03,10,5.5,mww,,53,4.704,0.66,us,us2000ac49,2017-11-22T03:43:34.040Z,"North of Macquarie Island",earthquake,7.8,1.7,0.065,23,reviewed,us,us
2017-08-26T08:12:51.530Z,6.1691,-82.6647,10,5.2,mww,,144,2.397,1.16,us,us2000ac0s,2017-11-22T03:43:33.040Z,"207km S of Punta de Burica, Panama",earthquake,7.7,1.9,0.059,28,reviewed,us,us
2017-08-25T19:13:04.030Z,-14.6024,168.0311,10,5,mb,,43,6.187,1.07,us,us2000abu2,2017-11-22T03:43:32.040Z,"95km SSE of Sola, Vanuatu",earthquake,8.8,1.8,0.067,71,reviewed,us,us
2017-08-25T07:27:11.940Z,36.4191,71.3353,110.81,5.1,mb,,59,0.932,1.13,us,us2000abl2,2017-11-22T03:43:32.040Z,"34km SSW of Ashkasham, Afghanistan",earthquake,6,6,0.05,129,reviewed,us,us
2017-08-24T08:07:04.440Z,54.1746,169.2845,18.73,5,mb,,87,3.222,0.69,us,us2000ab8n,2017-11-22T03:43:30.040Z,"240km ESE of Nikol'skoye, Russia",earthquake,8.8,4.3,0.054,107,reviewed,us,us
2017-08-23T13:42:53.880Z,36.1833,44.9358,8,5.1,mww,,43,0.7,0.8,us,us2000aay1,2017-11-22T03:43:29.040Z,"29km ENE of Kuysinjaq, Iraq",earthquake,5.8,1.8,0.083,14,reviewed,us,us
2017-08-22T22:26:14.630Z,10.9542,124.7072,17.22,5,mb,,55,3.954,0.65,us,us2000aasy,2017-11-22T03:43:29.040Z,"0km ENE of Talisayan, Philippines",earthquake,7.6,3.9,0.056,102,reviewed,us,us
2017-08-21T21:12:23.100Z,-15.4933,-171.5759,10,5.3,mww,,72,1.586,1.05,us,us2000aaei,2017-11-22T03:43:27.040Z,"152km SW of Vailoatai, American Samoa",earthquake,7.3,1.8,0.078,16,reviewed,us,us
2017-08-21T13:59:31.850Z,14.3676,-93.0916,10,5.3,mww,,108,1.335,0.89,us,us2000aa6g,2017-11-22T03:43:27.040Z,"82km WSW of Puerto Madero, Mexico",earthquake,7.4,1.9,0.055,32,reviewed,us,us
2017-08-20T23:37:33.620Z,-35.6156,-179.4997,10,5.1,mb,,75,2.625,1.2,us,us2000aa14,2017-11-22T03:43:26.040Z,"East of the North Island of New Zealand",earthquake,10.6,1.8,0.09,40,reviewed,us,us
2017-08-20T23:28:57.090Z,14.0033,-91.8497,16,5.3,mww,,115,1.349,1.22,us,us2000aa12,2017-11-22T03:43:26.040Z,"33km SSE of Champerico, Guatemala",earthquake,6.1,1.8,0.063,24,reviewed,us,us
2017-08-20T17:42:16.510Z,-13.7578,-75.6917,79.75,5.1,mww,,130,2.086,1.14,us,us2000a9yf,2017-11-22T03:43:25.040Z,"28km N of San Juan Bautista, Peru",earthquake,9.7,6.3,0.086,13,reviewed,us,us
2017-08-19T07:33:45.270Z,-55.6393,-29.4496,10,5.1,mb,,67,9.542,0.78,us,us2000a9q2,2017-11-14T01:42:14.040Z,"182km NW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11,1.8,0.078,53,reviewed,us,us
2017-08-19T02:00:52.550Z,-17.9609,-178.8406,544,6.4,mww,,10,2.966,0.96,us,us2000a9n1,2017-11-14T01:42:14.040Z,"254km SE of Lambasa, Fiji",earthquake,8.1,1.9,0.046,46,reviewed,us,us
2017-08-18T21:00:49.210Z,-6.2578,128.0493,13.7,5.5,mww,,24,3.651,0.72,us,us2000a9k7,2017-11-14T01:42:14.040Z,"280km S of Amahusu, Indonesia",earthquake,6.7,3.6,0.056,31,reviewed,us,us
2017-08-18T20:31:50.930Z,-45.528,-76.6048,10,5.1,mww,,103,2.561,1.15,us,us2000a9je,2017-11-14T01:42:14.040Z,"296km W of Puerto Chacabuco, Chile",earthquake,8.8,1.9,0.083,14,reviewed,us,us
2017-08-18T18:52:24.660Z,-29.4577,-176.1433,10,5.2,mb,,37,1.573,0.96,us,us2000a9i5,2017-11-14T01:42:14.040Z,"171km E of Raoul Island, New Zealand",earthquake,7.4,1.7,0.04,208,reviewed,us,us
2017-08-18T05:15:14.460Z,16.9872,-100.3035,26.3,5.1,mb,,150,0.069,1.18,us,us2000a99s,2017-09-08T05:11:19.937Z,"11km SSE of Zacualpan, Mexico",earthquake,4.5,5.3,0.056,103,reviewed,us,us
2017-08-18T02:59:25.640Z,-1.112,-13.6605,35,6.6,mww,,24,6.811,0.74,us,us2000a98r,2017-11-14T01:42:13.040Z,"North of Ascension Island",earthquake,8.6,1.9,0.06,27,reviewed,us,us
2017-08-17T08:52:22.190Z,-5.7508,-12.6369,10,5.2,mb,,38,2.761,0.65,us,us2000a90w,2017-11-14T01:42:11.040Z,"Ascension Island region",earthquake,9.2,1.9,0.064,80,reviewed,us,us
2017-08-17T03:00:19.040Z,-48.7607,126.388,10,5.1,mb,,75,18.005,1,us,us2000a8zw,2017-11-14T01:42:11.040Z,"Western Indian-Antarctic Ridge",earthquake,11.2,1.8,0.099,33,reviewed,us,us
2017-08-16T19:46:59.860Z,-24.9605,-13.4634,10,5.2,mb,,63,12.11,0.71,us,us2000a8vq,2017-11-14T01:42:10.040Z,"Southern Mid-Atlantic Ridge",earthquake,10,1.8,0.067,74,reviewed,us,us
2017-08-16T19:21:54.810Z,-29.64,-176.1624,10,5.3,mb,,64,1.59,0.86,us,us2000a8vd,2017-11-14T01:42:10.040Z,"173km ESE of Raoul Island, New Zealand",earthquake,9.3,1.4,0.04,208,reviewed,us,us
2017-08-16T12:51:25.870Z,28.6737,127.9007,198,5.7,mww,,29,1.86,1.14,us,us2000a8qf,2017-11-14T01:42:10.040Z,"158km WNW of Naze, Japan",earthquake,4.8,1.9,0.046,45,reviewed,us,us
2017-08-16T07:23:42.580Z,11.4596,138.8725,10,5,mb,,97,6.225,0.96,us,us2000a8pe,2017-11-14T01:42:10.040Z,"217km NNE of Rumung, Micronesia",earthquake,6,1.8,0.063,80,reviewed,us,us
2017-08-16T04:09:03.430Z,-2.2958,99.891,21.4,5.3,mb,,96,2.846,0.81,us,us2000a8nj,2017-11-14T01:42:09.040Z,"108km SE of Muara Siberut, Indonesia",earthquake,8.3,4.3,0.056,109,reviewed,us,us
2017-08-16T02:27:31.360Z,45.5644,-27.6956,10,5.2,mww,,44,6.851,0.78,us,us2000a8mw,2017-11-14T01:42:09.040Z,"Northern Mid-Atlantic Ridge",earthquake,3.8,1.9,0.051,37,reviewed,us,us
2017-08-15T19:03:21.910Z,-30.0161,-72.1624,10.21,5.1,mww,,71,0.807,0.91,us,us2000a8iw,2017-11-14T01:42:09.040Z,"79km W of Coquimbo, Chile",earthquake,3.9,1.4,0.073,18,reviewed,us,us
2017-08-15T06:01:44.960Z,-14.7973,-173.1163,8,5.7,mww,,87,1.569,1.19,us,us2000a8bb,2017-11-14T01:42:08.040Z,"137km SW of Gataivai, Samoa",earthquake,8.7,1.8,0.071,19,reviewed,us,us
2017-08-15T05:07:33.200Z,-29.5228,-176.1316,10,5,mb,,63,1.592,1,us,us2000a8ba,2017-11-14T01:42:08.040Z,"173km E of Raoul Island, New Zealand",earthquake,5.8,1.9,0.048,139,reviewed,us,us
2017-08-15T02:26:15.050Z,-43.9555,-82.4503,10,5.1,mb,,82,16.523,0.87,us,us2000a89t,2017-11-14T01:42:08.040Z,"West Chile Rise",earthquake,6.4,1.8,0.054,111,reviewed,us,us
2017-08-15T02:24:51.390Z,-43.818,-82.056,10,5.1,mb,,82,6.382,0.84,us,us2000a89r,2017-11-14T01:42:08.040Z,"West Chile Rise",earthquake,11,1.9,0.065,76,reviewed,us,us
2017-08-14T23:49:27.150Z,-3.7909,140.2565,18.04,5.4,mww,,19,1.344,0.8,us,us2000a88s,2017-11-14T01:42:08.040Z,"133km SSW of Abepura, Indonesia",earthquake,3.4,3.1,0.071,19,reviewed,us,us
2017-08-14T05:35:09.050Z,-54.9651,-129.7723,10,5.6,mww,,37,31.055,0.86,us,us2000a7xx,2017-11-14T01:42:06.040Z,"Pacific-Antarctic Ridge",earthquake,4.8,1.7,0.071,19,reviewed,us,us
2017-08-14T00:29:04.630Z,48.6974,-27.883,10,5.1,mb,,45,15.971,0.6,us,us2000a7vn,2017-11-14T01:42:06.040Z,"Northern Mid-Atlantic Ridge",earthquake,7.2,1.6,0.026,474,reviewed,us,us
2017-08-14T00:24:45.780Z,48.7175,-27.8621,10,5.2,mww,,21,11.08,0.47,us,us2000a7vl,2017-11-14T01:42:06.040Z,"Northern Mid-Atlantic Ridge",earthquake,8.3,1.8,0.069,20,reviewed,us,us
2017-08-14T00:19:19.680Z,48.8522,-27.8866,10,5.1,mww,,31,10.131,0.56,us,us2000a7vf,2017-11-14T01:42:06.040Z,"Northern Mid-Atlantic Ridge",earthquake,7.5,1.8,0.06,27,reviewed,us,us
2017-08-13T16:51:24.050Z,-10.7214,-74.5662,32,5.8,mww,,73,2.562,0.98,us,us2000a7ta,2017-11-14T01:42:06.040Z,"59km N of Satipo, Peru",earthquake,2,1.8,0.063,24,reviewed,us,us
2017-08-13T12:18:13.860Z,-19.0231,169.579,264.16,5.1,mb,,32,2.808,0.78,us,us2000a7sb,2017-11-14T01:42:05.040Z,"66km NNE of Isangel, Vanuatu",earthquake,9.2,5.5,0.056,106,reviewed,us,us
2017-08-13T06:19:26.730Z,-5.6506,-12.5581,10,5.1,mb,,33,2.888,0.81,us,us2000a7rj,2017-11-14T01:42:05.040Z,"Ascension Island region",earthquake,6.9,1.4,0.039,208,reviewed,us,us
2017-08-13T03:47:49.850Z,-10.0497,160.868,28.58,5,mb,,91,1.091,0.53,us,us2000a7qv,2017-11-14T01:42:05.040Z,"121km SE of Honiara, Solomon Islands",earthquake,8.7,5.6,0.056,101,reviewed,us,us
2017-08-13T03:08:10.560Z,-3.7682,101.6228,31,6.4,mww,,26,1.453,0.9,us,us2000a7q2,2017-11-14T01:42:04.040Z,"71km W of Bengkulu, Indonesia",earthquake,5.8,1.7,0.057,30,reviewed,us,us
2017-08-12T20:30:57.340Z,-5.8101,153.5143,9.87,5,mb,,118,7.24,0.71,us,us2000a7na,2017-10-25T00:38:10.040Z,"157km SSE of Taron, Papua New Guinea",earthquake,10.1,4.6,0.063,80,reviewed,us,us
2017-08-12T18:23:43.850Z,30.001,131.1298,21.08,5.3,mww,,54,1.612,0.77,us,us2000a7m5,2017-10-25T00:38:10.040Z,"82km S of Nishinoomote, Japan",earthquake,6.4,4.4,0.08,15,reviewed,us,us
2017-08-12T18:09:36.000Z,-4.2405,152.9065,37.6,5.2,mww,,26,7.672,0.68,us,us2000a7m3,2017-10-25T00:38:10.040Z,"28km NNW of Taron, Papua New Guinea",earthquake,6.9,4.5,0.089,12,reviewed,us,us
2017-08-12T17:10:01.370Z,30.3422,94.8528,28.2,5,mb,,38,3.293,0.57,us,us2000a7lp,2017-10-25T00:38:10.040Z,"61km S of Domartang, China",earthquake,8.4,4.9,0.051,120,reviewed,us,us
2017-08-12T15:59:28.640Z,-20.0278,-71.0217,10,5.2,mww,,55,0.87,1.06,us,us2000a7la,2017-10-25T00:38:10.040Z,"94km WNW of Iquique, Chile",earthquake,5.7,1.8,0.078,16,reviewed,us,us
2017-08-12T13:53:33.840Z,-29.6674,-176.093,10,5.1,mb,,60,1.655,0.77,us,us2000a7kv,2017-10-25T00:38:10.040Z,"180km ESE of Raoul Island, New Zealand",earthquake,9,1.8,0.055,108,reviewed,us,us
2017-08-12T12:54:13.590Z,-30.2412,-72.1598,9,5.8,mww,,87,0.86,1.03,us,us2000a7kk,2017-10-25T00:38:10.040Z,"84km WSW of Coquimbo, Chile",earthquake,4.7,1.7,0.052,35,reviewed,us,us
2017-08-12T10:14:32.980Z,-55.4745,-30.0115,10,5.3,mww,,57,3.926,0.58,us,us2000a7ka,2017-10-25T00:38:09.040Z,"221km NW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.8,1.8,0.103,9,reviewed,us,us
2017-08-12T07:22:36.910Z,-6.205,130.9922,75.76,5,mb,,39,1.792,1.02,us,us2000a7jd,2017-10-25T00:38:09.040Z,"196km N of Saumlaki, Indonesia",earthquake,7,3.1,0.077,54,reviewed,us,us
2017-08-11T23:57:10.100Z,-28.0917,-67.3529,116.53,5,mww,,27,2.599,0.75,us,us2000a7hj,2017-10-25T00:38:09.040Z,"21km E of Tinogasta, Argentina",earthquake,6.5,4.7,0.068,21,reviewed,us,us
2017-08-11T21:45:09.400Z,-16.2986,-73.4744,41,5.6,mww,,59,3.632,0.71,us,us2000a7gq,2017-10-25T00:38:08.040Z,"89km WNW of Camana, Peru",earthquake,7.2,1.8,0.065,23,reviewed,us,us
2017-08-11T15:36:14.940Z,-6.5533,131.1113,61.8,5.1,mb,,66,1.432,0.85,us,us2000a7cj,2017-10-25T00:38:08.040Z,"156km N of Saumlaki, Indonesia",earthquake,7,6.3,0.07,66,reviewed,us,us
2017-08-11T05:28:25.790Z,14.0065,120.7391,172,6.2,mww,,17,0.214,0.81,us,us2000a77i,2017-10-25T00:38:08.040Z,"1km SE of Tuy, Philippines",earthquake,6.6,1.9,0.045,47,reviewed,us,us
2017-08-10T09:51:51.020Z,-25.0092,-13.6001,10,5.5,mww,,42,28.161,1.08,us,us2000a6ul,2017-10-25T00:38:06.040Z,"Southern Mid-Atlantic Ridge",earthquake,11.2,1.8,0.083,14,reviewed,us,us
2017-08-10T07:07:52.030Z,50.5453,157.3699,80.46,5.1,mb,,108,2.575,0.91,us,us2000a6ti,2017-10-25T00:38:06.040Z,"89km E of Severo-Kuril'sk, Russia",earthquake,8.8,3.6,0.058,98,reviewed,us,us
2017-08-10T05:57:18.590Z,-8.1513,103.9711,10,5.2,mb,,104,2.847,0.59,us,us2000a6sy,2017-10-25T00:38:06.040Z,"235km SW of Tugu Hilir, Indonesia",earthquake,7.1,1.6,0.062,86,reviewed,us,us
2017-08-10T04:28:03.400Z,41.5742,-29.4081,10,5,mb,,50,2.985,0.58,us,us2000a6sh,2017-10-25T00:38:06.040Z,"276km NNE of Santa Cruz das Flores, Portugal",earthquake,10.2,1.9,0.034,277,reviewed,us,us
2017-08-10T00:43:19.030Z,9.498,124.0866,524.62,5,mb,,21,2.828,0.91,us,us2000a6rc,2017-10-25T00:38:06.040Z,"10km S of Lila, Philippines",earthquake,9,5.8,0.046,153,reviewed,us,us
2017-08-10T00:36:30.690Z,35.7086,140.1416,61.61,5.1,mww,,96,0.423,0.91,us,us2000a6r5,2017-10-25T00:38:06.040Z,"6km NNW of Yotsukaido, Japan",earthquake,6.1,5.3,0.089,12,reviewed,us,us
